ds,SKU,SKU_Desc,y,Rev,Cost,Base
2020-12-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",100.38,1468.345,970.6745999999999,1299.3503
2020-12-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",234.1,3112.5586,2301.203,2950.0044
2020-12-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,56.93,1194.0142,935.9292,1177.773
2020-12-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,118.41,2121.5724999999998,1503.807,1997.7781
2020-12-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,90.62,1620.3206,1172.6227999999999,1537.9186
2020-12-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,62.45,648.8401,441.5215,581.5515
2020-12-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,155.3,3634.4754000000003,2781.4230000000002,3622.3954
2020-12-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,174.09,2106.5448,1575.5145,2057.1582
2020-12-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,272.61,3758.0985,2788.8003,3743.1593000000003
2020-12-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,206.16,3259.8107,2465.6736,3147.5708
2020-12-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,43.26,620.8287,437.7912,554.2237
2020-12-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,181.07,2652.0262,1913.9098999999999,2509.8173
2020-12-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,176.21,1689.6544,1265.1878,1591.1067
2020-12-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,155.5,3521.6808,2823.88,3518.2466
2020-12-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,181.46,3299.652,2455.1538,3233.9472
2020-12-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",239.12,4586.23,2779.67,4754.33
2020-12-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",241.98,4655.42,2334.36,4809.08
2020-12-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",228.04,4355.639999999999,2205.6800000000003,4518.5599999999995
2021-01-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",90.37,1428.415,993.1663,1329.8613
2021-01-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,44.64,728.91,521.3951999999999,699.9424
2021-01-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",54.61,1320.209,1018.4765,1297.7936
2021-01-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,97.19,2708.8855,2026.4115,2679.254
2021-01-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",100.00999999999999,1463.01,967.0967,1369.3645999999999
2021-01-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",206.55,2771.0168,2030.3865,2727.671
2021-01-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,98.08,2150.9306,1612.4352000000001,2127.7478
2021-01-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,74.03999999999999,1346.04,940.308,1260.1859
2021-01-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,135.12,2381.2238,1748.4528,2264.2102999999997
2021-01-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,60.440000000000005,582.3654,427.31080000000003,556.7601999999999
2021-01-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,21.59,515.5600000000001,386.6769,515.3187
2021-01-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,168.64000000000001,2103.0095,1526.192,2046.9180000000001
2021-01-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,258.94,3586.4685,2648.9562,3548.7404
2021-01-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,197.31,3007.9037,2359.8276,2959.6796
2021-01-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,12.96,204.92,131.1552,175.7898
2021-01-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,158.96,2275.2064,1680.2072,2162.9552
2021-01-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,146.89000000000001,1446.2214000000001,1054.6702,1342.44
2021-01-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,147.5,3291.4941,2678.6,3291.5029
2021-01-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,82.51,1514.83,1116.3603,1490.8726
2021-01-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",213.95999999999998,3900.5899999999997,2511.75,4275.67
2021-01-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",233.34,4471.54,2334.36,4842.9
2021-01-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",232.76,4229.59,2261.52,4608.09
2021-02-28,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",70.5,1099.405,774.795,1040.574
2021-02-28,58122113,58122113 - Charcuterie Coppa Fresh TRSM,67.07,1084.3152,783.3776,1030.6054
2021-02-28,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",42.089999999999996,1038.3993,784.9785,1013.7286
2021-02-28,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,22.599999999999998,634.1828,471.21,633.2916
2021-02-28,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",97.94,1417.223,947.0798,1376.1594
2021-02-28,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",185.62,2526.5481,1824.6446,2510.4207
2021-02-28,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,17.65,392.51329999999996,290.166,389.2672
2021-02-28,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,32.8,599.1125,416.56,557.3694
2021-02-28,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,97.01,1671.4756,1255.3094,1601.7539
2021-02-28,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,29.990000000000002,309.2818,212.0293,277.228
2021-02-28,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,123.31,2901.2496,2208.4821,2877.8678999999997
2021-02-28,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,148.74,1825.976,1346.097,1804.7178
2021-02-28,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,304.46,4149.1793,3114.6258000000003,4161.4128
2021-02-28,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,181.38,2860.7298,2169.3048,2789.2488
2021-02-28,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,41.92,655.655,424.23040000000003,567.3676
2021-02-28,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,148.87,2163.7391000000002,1573.5559,2055.3767
2021-02-28,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,174.65,1737.5159,1253.987,1602.622
2021-02-28,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,124.79,2759.1241,2266.1864,2762.2454
2021-02-28,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,100.42999999999999,1803.3656,1358.8179,1766.75
2021-02-28,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",234.92,4500.79,2712.69,4643.87
2021-02-28,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",232.26,4686.43,2334.36,4814.3
2021-02-28,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",259.43,4885.82,2456.96,5044.05
2021-03-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",98.35000000000001,1550.2728000000002,1080.8665,1443.5929999999998
2021-03-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,144.69,2388.94,1689.9792,2266.0979
2021-03-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",84.95,2028.854,1584.3175,2006.5862
2021-03-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",175.88,2535.898,1700.7596,2466.835
2021-03-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",278.03,3753.5382999999997,2733.0349,3716.9808
2021-03-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,112.38000000000001,2460.581,1847.5272,2433.638
2021-03-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,105.60000000000001,1845.5796,1341.1200000000001,1758.6992
2021-03-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,61.5,1130.104,795.81,1069.1014
2021-03-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,56.63,570.6849,400.3741,512.3293
2021-03-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,85.2,2066.9713,1525.932,2042.9112
2021-03-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,150.17,1838.423,1359.0384999999999,1791.4237
2021-03-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,306.8,4147.4912,3138.564,4119.7026000000005
2021-03-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,278.13,4341.6383,3326.4348,4271.1148
2021-03-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,71.21,1079.4438,720.6452,966.1441
2021-03-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,225.69,3327.1905,2385.5433,3142.8887
2021-03-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,268.12,2680.1938,1925.1016,2444.2735
2021-03-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,162.71,3775.2945,2954.8136,3756.8147
2021-03-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,97.67,1789.6381999999999,1321.4751,1766.8844
2021-03-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",243.0,4837.32,2846.65,4876.97
2021-03-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",263.44,5480.929999999999,2667.84,5507.22
2021-03-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",210.82,4098.45,2010.2400000000002,4123.25
2021-04-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",92.55,1446.5615,1017.1245,1364.2730000000001
2021-04-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,118.15,1959.442,1379.992,1827.1283
2021-04-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",53.059999999999995,1279.8449,989.569,1270.8132
2021-04-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,4.52,127.238,94.242,127.1024
2021-04-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",109.59,1579.6032,1059.7353,1540.3668
2021-04-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",227.9,3059.1331999999998,2240.257,3033.724
2021-04-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,122.53,2630.906,2014.3932,2614.9954
2021-04-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,72.39,1279.9266,919.353,1226.5759
2021-04-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,108.18,1944.9713,1399.8492,1861.451
2021-04-30,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,79.07,803.5301,559.0249,729.3063999999999
2021-04-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,130.01,3023.6709,2328.4791,3017.9879
2021-04-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,158.95,1970.637,1438.4975,1928.1135
2021-04-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,200.63,2800.436,2052.4449,2765.3149
2021-04-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,188.81,2895.0017,2258.1676,2838.8808
2021-04-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,87.28,1271.6445,883.2736,1158.551
2021-04-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,144.04,2118.1127,1522.5028,2009.0136
2021-04-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,288.84,2912.5641,2073.8712,2669.0933999999997
2021-04-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,151.88,3303.5741,2758.1408,3325.3472
2021-04-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,169.73,3026.7698,2296.4469,2978.843
2021-04-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",270.53999999999996,5355.849999999999,3083.56,5372.7
2021-04-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",281.52,5840.8,3004.75,6022.849999999999
2021-04-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",270.06,5237.95,2693.06,5387.03
2021-05-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",115.95,1853.415,1274.2905,1713.9885
2021-05-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",81.74000000000001,1948.5405,1524.451,1931.9662
2021-05-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,172.51,4675.8978,3596.8334999999997,4702.823
2021-05-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",98.68,1417.6111,954.2356,1386.6076
2021-05-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",240.73,3273.4751,2366.3759,3256.4227
2021-05-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,102.03,2277.8718,1677.3732,2254.0966
2021-05-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,100.0,1774.797,1270.0,1669.7051999999999
2021-05-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,118.56,2129.1144,1534.1664,2027.5432
2021-05-31,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,56.7,579.2076,400.869,525.6558
2021-05-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,88.12,2135.7811,1578.2292,2119.9564
2021-05-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,182.25,2273.1855,1649.3625,2197.3697
2021-05-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,330.01,4581.6935,3376.0023,4543.7999
2021-05-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,202.35999999999999,3131.545,2420.2256,3101.3464
2021-05-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,56.08,846.8384,567.5296,760.7975
2021-05-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,169.81,2536.158,1794.8917,2368.5267
2021-05-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,301.12,3093.4455,2162.0416,2785.23
2021-05-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,162.14,3651.0721,2944.4624,3666.5714000000003
2021-05-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,142.07999999999998,2624.8189,1922.3424,2576.9202
2021-05-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",259.3,5095.62,3315.45,5315.889999999999
2021-05-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",253.08,5127.17,2815.11,5306.29
2021-05-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",286.82,5668.64,3106.92,5835.0599999999995
2021-06-30,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",129.51,2074.395,1423.3149,1918.6674
2021-06-30,58122113,58122113 - Charcuterie Coppa Fresh TRSM,76.17,1275.355,889.6656,1172.2269000000001
2021-06-30,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",161.8,3948.4964,3017.57,3908.191
2021-06-30,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,152.12,4192.359,3171.702,4180.2425
2021-06-30,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",180.08,2607.6283,1741.3736,2528.498
2021-06-30,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",309.41,4168.5231,3041.5003,4132.9337
2021-06-30,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,210.6,4605.196,3462.264,4555.7124
2021-06-30,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,362.8,6564.3994,4607.56,6185.8347
2021-06-30,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,169.25,3083.003,2190.095,2912.7382
2021-06-30,58122162,58122162 - Charcuterie Guanciale S-OFF Fresh TRSM,70.81,725.7993,500.62669999999997,660.0026
2021-06-30,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,172.31,4112.7025,3086.0721,4076.5515
2021-06-30,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,268.26,3366.586,2427.753,3236.5674
2021-06-30,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,358.86,4983.2107,3671.1378,4921.438
2021-06-30,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,180.41,2940.0578,2157.7036,2894.3888
2021-06-30,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,163.06,2401.672,1650.1671999999999,2196.3725
2021-06-30,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,252.63,3789.525,2670.2991,3533.3023
2021-06-30,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,382.02,3908.0986000000003,2742.9036,3511.5463999999997
2021-06-30,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,70.63,1734.9275,1282.6408,1721.0407
2021-06-30,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,6.18,113.31,83.6154,111.4872
2021-06-30,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",252.98000000000002,5319.07,3315.45,5364.91
2021-06-30,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",290.44,6152.96,3269.16,6203.78
2021-06-30,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",253.56,5103.0199999999995,2741.4,5162.849999999999
2021-07-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",237.16,3784.5315,2606.3884,3506.9254
2021-07-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,100.06,1651.4789,1168.7008,1564.1825999999999
2021-07-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",150.51,3776.4729,2807.0115,3712.6834000000003
2021-07-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,103.87,2913.3155,2165.6895,2847.5721
2021-07-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",175.84,2589.9130999999998,1700.3728,2470.8152
2021-07-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",269.38,3720.6563,2648.0054,3671.77
2021-07-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,128.21,2800.5378,2107.7724,2771.8996
2021-07-31,58122148,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM,133.41,2440.456,1694.307,2275.7414
2021-07-31,58122154,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM,195.45,3606.729,2529.123,3403.3787
2021-07-31,58122166,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM,244.34,5874.6287,4376.1294,5805.8994
2021-07-31,58122177,58122177 - Charcuterie Pancetta Flat Fresh TRSM,306.86,3815.5095,2777.083,3691.551
2021-07-31,58122195,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,301.98,4195.4205,3089.2554,4165.0294
2021-07-31,58122213,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,270.56,4271.4986,3235.8976,4180.4176
2021-07-31,58122239,58122239 - Charcuterie Lonzino Fresh TRSM,10.54,168.88,106.6648,142.71370000000002
2021-07-31,58122249,58122249 - Charcuterie Beef Summer Salami Fresh TRSM,202.46,3013.9919,2140.0022,2815.2532
2021-07-31,58122256,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM,338.55,3568.0851,2430.789,3214.2516
2021-07-31,58122287,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,195.98,4560.0809,3558.9968,4471.4642
2021-07-31,58122295,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM,296.59,5411.3108999999995,4012.8627,5301.4369
2021-07-31,58122299,"58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)",257.3,5240.99,3351.1,5402.3
2021-07-31,58122301,"58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)",342.66,7127.03,3844.29,7303.03
2021-07-31,58122302,"58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)",297.97999999999996,5861.29,3228.76,6089.45
2021-08-31,58122108,"58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM",44.11,683.625,484.76890000000003,651.2834
2021-08-31,58122113,58122113 - Charcuterie Coppa Fresh TRSM,151.72,2426.1588,1772.0896,2314.3008
2021-08-31,58122120,"58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM",116.09,2851.3549000000003,2165.0785,2800.8245
2021-08-31,58122135,58122135 - Charcuterie Beef Bresaola Fresh TRSM,109.28,3053.704,2278.488,3053.1828
2021-08-31,58122137,"58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM",72.75,1063.4085,703.4925,1022.4928
2021-08-31,58122140,"58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM",318.62,4387.3829,3132.0346,4316.2297
2021-08-31,58122147,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM,38.06,860.3664,625.7064,840.6288
