Rep,CustomerName,SageId,RegionName,ShippingMethodRequested,DateExpected,OrderId,OrderLineId,SKU,Supplier,Protein,PackDetails,QuantityOrdered,OrderUOM,ShippedItems,ShippedLb,Price,BillingUOM,Rev,Cost,Base,ProfitMargin,Description,SKU_Desc
House House,Natures Fare Langley,NATU04,Langley,TRSM Delivery - Ground,2023-01-06,355062.0,1363079.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,59.75,Each,59.75,30.46,57.55,0.49020920502092047,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Gian Linuzzi,Farm & Field Butchers,FARM05,Victoria,Island Point,2023-01-05,355225.0,1363945.0,58122147,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.97,22.5,Pound,44.325,32.3868,43.6552,0.26933333333333337,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Gian Linuzzi,Blackberry Cove Marketplace,BLAC05,West Coast,Clark - Ground,2023-01-04,355064.0,1363088.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,59.75,Each,59.75,30.46,58.13,0.49020920502092047,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Gian Linuzzi,Blackberry Cove Marketplace,BLAC05,West Coast,Clark - Ground,2023-01-04,355064.0,1363095.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,5.9,59.75,Each,119.5,71.3,116.26,0.40334728033472805,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Jesse Croy,Lower Dean River Lodge,LOWE04,Langley,TRSM Delivery - Ground,2023-01-05,354650.0,1361411.0,58122135,TRSM,Charcuterie,~1lb,2.0,Each,2.0,2.13,27.84,Pound,59.2992,44.4105,59.2992,0.2510775862068966,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Jesse Croy,Lower Dean River Lodge,LOWE04,Langley,TRSM Delivery - Ground,2023-01-05,354650.0,1361413.0,58122295,TRSM,Charcuterie,~2lb/pc,1.0,Pack,1.0,2.01,18.5,Pound,37.185,27.1953,36.2604,0.2686486486486487,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Jesse Croy,Lower Dean River Lodge,LOWE04,Langley,TRSM Delivery - Ground,2023-01-05,354650.0,1361414.0,58122166,TRSM,Charcuterie,~2lbs/pc,2.0,Pack,2.0,3.38,24.0,Pound,81.12,60.5358,80.7482,0.25375000000000003,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Lower Dean River Lodge,LOWE04,Langley,TRSM Delivery - Ground,2023-01-05,354650.0,1361415.0,58122147,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.96,22.5,Pound,44.1,32.2224,43.0024,0.26933333333333337,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363701.0,58122166,TRSM,Charcuterie,~2lbs/pc,6.0,Pack,6.0,10.15,24.15,Pound,245.1225,181.7865,244.9195,0.2583850931677019,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363702.0,58122295,TRSM,Charcuterie,~2lb/pc,6.0,Pack,6.0,11.8,18.5,Pound,218.3,159.654,214.996,0.2686486486486487,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363705.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,2.0,Each,2.0,5.45,15.0,Pound,81.75,57.6065,77.5535,0.2953333333333334,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363707.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.35,14.15,Pound,61.5525,42.7605,61.509,0.3053003533568905,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363708.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,2.0,Pack,2.0,1.8,24.5,Pound,44.1,32.688,44.082,0.2587755102040816,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363718.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.7,16.0,Pound,75.2,45.449,66.458,0.39562500000000006,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-01-05,355180.0,1363721.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.0,58.13,Each,58.13,30.27,58.13,0.4792706003784621,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,Cleveland Meats,CLEV02,S2S Squamish,TRSM Delivery - Ground,2023-01-06,355163.0,1364179.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,10.0,Pack,10.0,9.05,22.7,Pound,205.435,164.348,219.4625,0.19999999999999996,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-01-06,355338.0,1364398.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,58.35,Each,58.35,30.46,57.55,0.4779777206512425,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Gian Linuzzi,Caffe Fant Dockside - Deli,CAFF02,Victoria,Island Point,2023-01-09,355426.0,1364715.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.98,14.5,Pound,43.21,28.8166,42.1372,0.3331034482758621,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Gian Linuzzi,Caffe Fant Dockside - Deli,CAFF02,Victoria,Island Point,2023-01-09,355426.0,1364716.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.94,14.5,Pound,42.63,28.9002,41.5716,0.3220689655172414,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Gian Linuzzi,Caffe Fant Dockside - Deli,CAFF02,Victoria,Island Point,2023-01-09,355426.0,1364717.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,2.0,Each,2.0,5.5,15.0,Pound,82.5,58.135,78.265,0.29533333333333334,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jesse Croy,Jerseyland Organics,JERS01,Int Castlegar,Clark - Ground,2023-01-10,355366.0,1364501.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,6.22,57.55,Each,115.1,71.3,115.1,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Fraser Mittlestead,IL Posto,ILPO01,Delta,TRSM Delivery - Ground,2023-01-10,355496.0,1365204.0,58122154,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.86,18.0,Pound,33.48,24.0684,32.1594,0.28111111111111103,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Retail Meat Shop,Two Rivers Retail,TWOR03,TRSM House,Customer Pickup - VAN,2023-01-10,355542.0,1365149.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,4.0,Pack,4.0,3.6,20.64,Pound,74.304,65.376,74.304,0.12015503875968989,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Retail Meat Shop,Two Rivers Retail,TWOR03,TRSM House,Customer Pickup - VAN,2023-01-10,355542.0,1365151.0,58122135,TRSM,Charcuterie,~1lb,1.0,Each,1.0,1.2,23.69,Pound,28.428,25.02,28.428,0.11988180666948084,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Retail Meat Shop,Two Rivers Retail,TWOR03,TRSM House,Customer Pickup - VAN,2023-01-10,355542.0,1365154.0,58122120,TRSM,Charcuterie,~.5 Lbs,6.0,Each,6.0,3.09,21.19,Pound,65.4771,57.6285,65.4771,0.11986786219915041,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Gian Linuzzi,The Drake Eatery,DRAK01,Victoria,Island Point,2023-01-10,355619.0,1365522.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,2.0,Pack,2.0,5.7,16.0,Pound,91.2,62.643,84.588,0.313125,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Gian Linuzzi,The Drake Eatery,DRAK01,Victoria,Island Point,2023-01-10,355619.0,1365523.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,3.0,Each,3.0,8.38,14.25,Pound,119.415,88.5766,119.2474,0.2582456140350878,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Ian McHale,North Point Brewing,NORT14,Vancouver NS,TRSM Delivery - Ground,2023-01-11,355247.0,1364024.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",6.0,Pack,6.0,9.04,16.0,Pound,144.64,108.1184,144.64,0.25249999999999995,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370735.0,58122295,TRSM,Charcuterie,~2lb/pc,3.0,Pack,3.0,5.81,18.5,Pound,107.485,78.6093,104.8124,0.2686486486486486,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370736.0,58122148,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.87,17.5,Pound,102.725,74.549,99.4378,0.2742857142857142,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370737.0,58122154,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.96,18.5,Pound,110.26,77.1224,103.0484,0.3005405405405406,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370738.0,58122147,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.95,22.5,Pound,133.875,97.818,130.543,0.26933333333333337,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370739.0,58122113,TRSM,Charcuterie,~1.5 - 2.5 Lbs,2.0,Each,2.0,4.26,16.0,Pound,68.16,49.7568,66.4134,0.26999999999999996,Charcuterie Coppa Fresh TRSM,58122113 - Charcuterie Coppa Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370740.0,58122135,TRSM,Charcuterie,~1lb,2.0,Each,2.0,1.71,28.5,Pound,48.735,35.6535,47.6064,0.2684210526315789,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370741.0,58122239,TRSM,Charcuterie,~2-3 Lbs,3.0,Each,3.0,3.52,15.5,Pound,54.56,35.6224,47.4848,0.34709677419354845,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370745.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Ian McHale,Plethora Fine Foods,PLET01,Sunshine Coast,Clark - Ground,2023-01-25,356814.0,1370750.0,58122177,TRSM,Charcuterie,~2.5-3.5 Lbs,2.0,Each,2.0,5.05,12.5,Pound,63.125,45.7025,61.0545,0.27599999999999997,Charcuterie Pancetta Flat Fresh TRSM,58122177 - Charcuterie Pancetta Flat Fresh TRSM
House House,Fresh St Market West Van,FRES05,Vancouver NS,TRSM Delivery - Ground,2023-01-25,356818.0,1370758.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",3.0,Case,3.0,9.4,57.55,Each,172.65,90.81,172.65,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,Fresh St Market West Van,FRES05,Vancouver NS,TRSM Delivery - Ground,2023-01-25,356818.0,1370759.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",3.0,Case,3.0,9.28,57.55,Each,172.65,106.95,172.65,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,Fresh St Market West Van,FRES05,Vancouver NS,TRSM Delivery - Ground,2023-01-25,356818.0,1370760.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",3.0,Case,3.0,9.46,57.55,Each,172.65,91.38,172.65,0.4707211120764553,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Ian McHale,Buono Osteria,BUON01,Sunshine Coast,Clark - Ground,2023-01-25,356821.0,1370766.0,58122148,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.85,18.0,Pound,105.3,74.295,99.099,0.2944444444444444,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Ian McHale,Buono Osteria,BUON01,Sunshine Coast,Clark - Ground,2023-01-25,356821.0,1370767.0,58122120,TRSM,Charcuterie,~.5 Lbs,5.0,Pound,10.0,5.22,25.0,Pound,130.5,97.353,129.9258,0.25400000000000006,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Fraser Mittlestead,Market Meats Kerrisdale,MARK23,Vancouver W,TRSM Delivery - Ground,2023-01-25,356830.0,1370794.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.22,57.55,Each,57.55,30.46,57.55,0.47072111207645523,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Market Meats Kerrisdale,MARK23,Vancouver W,TRSM Delivery - Ground,2023-01-25,356830.0,1370796.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.06,57.55,Each,57.55,35.65,57.55,0.3805386620330148,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Fraser Mittlestead,Market Meats Kerrisdale,MARK23,Vancouver W,TRSM Delivery - Ground,2023-01-25,356830.0,1370797.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.5,16.0,Pound,24.0,17.94,24.0,0.25249999999999995,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Fraser Mittlestead,Market Meats Kerrisdale,MARK23,Vancouver W,TRSM Delivery - Ground,2023-01-25,356830.0,1370798.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.51,14.0,Pound,21.14,14.6017,21.14,0.30928571428571433,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Fraser Mittlestead,Market Meats Kerrisdale,MARK23,Vancouver W,TRSM Delivery - Ground,2023-01-25,356830.0,1370799.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,30.27,57.55,0.4740225890529974,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Fraser Mittlestead,Aritzia Commissary,ARIT01,Vancouver E,TRSM Delivery - Ground,2023-01-25,356832.0,1370807.0,58122108,TRSM,Charcuterie,~2.7 Lbs Pck/8 pc,4.0,Pack,2.0,5.72,15.0,Pound,85.8,62.8628,84.0268,0.2673333333333333,"Charcuterie Chorizo, Cold Smoked Fresh TRSM","58122108 - Charcuterie Chorizo, Cold Smoked Fresh TRSM"
Gian Linuzzi,Heaven On Earth Natural Foods,HEAV01,Nanaimo,Island Point,2023-01-12,355638.0,1365622.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.04,58.5,Each,58.5,30.27,58.13,0.4825641025641026,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Ian McHale,Pan Pacific Vancouver,PANP01,Vancouver W,TRSM Delivery - Ground,2023-01-12,355761.0,1366167.0,58122295,TRSM,Charcuterie,~2lb/pc,1.0,Pack,1.0,1.93,18.5,Pound,35.705,26.1129,34.8172,0.2686486486486486,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Ian McHale,Pan Pacific Vancouver,PANP01,Vancouver W,TRSM Delivery - Ground,2023-01-12,355761.0,1366168.0,58122147,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,3.71,22.94,Pound,85.1074,60.9924,81.3974,0.28334786399302525,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
Ian McHale,Pan Pacific Vancouver,PANP01,Vancouver W,TRSM Delivery - Ground,2023-01-12,355761.0,1366169.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.71,24.33,Pound,41.6043,30.6261,40.8519,0.2638717632552405,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Ian McHale,Pan Pacific Vancouver,PANP01,Vancouver W,TRSM Delivery - Ground,2023-01-12,355761.0,1366170.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,1.0,Each,1.0,2.7,14.15,Pound,38.205,28.539,38.043,0.25300353356890454,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Ian McHale,Chef Mike Quigley,CHEF04,S2S Squamish,TRSM Delivery - Ground,2023-01-13,355248.0,1364004.0,58122120,TRSM,Charcuterie,~.5 Lbs,1.0,Each,1.0,0.53,25.0,Pound,13.25,9.8845,13.1917,0.25400000000000006,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Ian McHale,Chef Mike Quigley,CHEF04,S2S Squamish,TRSM Delivery - Ground,2023-01-13,355248.0,1364006.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.65,24.0,Pound,39.6,29.5515,39.4185,0.25375000000000003,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
House House,Natures Fare Penticton #2,NATU09,Int Penticton,Clark - Ground,2023-01-13,355558.0,1365242.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.0,59.75,Each,59.75,30.27,57.55,0.49338912133891216,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Gian Linuzzi,Lot 1 Pasta Bar,LOT101,Victoria,Island Point,2023-01-16,355956.0,1366903.0,58122177,TRSM,Charcuterie,~2.5-3.5 Lbs,2.0,Each,2.0,4.29,12.5,Pound,53.625,38.8245,52.3809,0.27599999999999997,Charcuterie Pancetta Flat Fresh TRSM,58122177 - Charcuterie Pancetta Flat Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-01-17,356146.0,1367672.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,6.0,Pack,6.0,5.2,24.15,Pound,125.58,94.432,126.1,0.24803312629399582,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-01-17,356146.0,1367673.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.5,14.0,Pound,21.0,14.505,21.0,0.3092857142857143,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-01-17,356146.0,1367674.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.7,17.0,Pound,79.9,56.212,75.2,0.29647058823529415,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-01-17,356146.0,1367675.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",3.0,Pack,3.0,6.3,10.0,Pound,63.0,45.234,60.417,0.282,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-01-17,356146.0,1367676.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,3.13,16.0,Pound,50.08,30.7679,43.82,0.38562499999999994,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Ian McHale,Alta Bistro,ALTA01,S2S Whistler,TRSM Delivery - Ground,2023-01-19,356358.0,1368832.0,58122113,TRSM,Charcuterie,~1.5 - 2.5 Lbs,2.0,Each,2.0,4.67,16.5,Pound,77.055,54.5456,72.8053,0.29212121212121217,Charcuterie Coppa Fresh TRSM,58122113 - Charcuterie Coppa Fresh TRSM
House House,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2023-01-20,356338.0,1368755.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.12,58.35,Each,58.35,35.65,57.55,0.38903170522707803,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2023-01-20,356338.0,1368758.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,58.35,Each,58.35,30.27,57.55,0.48123393316195373,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,SPUD TRAPP,SPUD01,Burnaby,TRSM Delivery - Ground,2023-01-20,356338.0,1368759.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.12,58.35,Each,58.35,30.46,57.55,0.4779777206512425,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2023-01-20,356426.0,1369062.0,58122166,TRSM,Charcuterie,~2lbs/pc,2.0,Pack,2.0,3.31,23.89,Pound,79.0759,59.2821,79.0759,0.25031393888656345,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
House House,Fresh St Van House #55,FRES08,Vancouver W,TRSM Delivery - Ground,2023-01-20,356426.0,1369063.0,58122295,TRSM,Charcuterie,~2lb/pc,2.0,Pack,2.0,3.39,17.95,Pound,60.8505,45.8667,61.1556,0.24623955431754868,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
